order_id,customer_id,order_date,payment_method,order_status,total_amount
ORD000406,CUST00044,2024-11-25,Debit Card,Delivered,582155.5
ORD000407,CUST00982,2025-10-04,Wallet,Delivered,352834.05
ORD000408,CUST00529,2025-12-09,UPI,Delivered,90813.5
ORD000409,CUST00959,2025-03-02,UPI,Delivered,163394.5
ORD000410,CUST00852,2024-11-17,Wallet,Shipped,62952.0
ORD000411,CUST00002,2025-12-19,Wallet,Returned,124911.2
ORD000412,CUST00358,2026-04-22,Debit Card,Delivered,519378.8
ORD000413,CUST00123,2025-04-02,Credit Card,Delivered,282848.4
ORD000414,CUST00811,2024-10-24,UPI,Delivered,746149.0
ORD000415,CUST00273,2026-01-12,Debit Card,Delivered,647409.6
ORD000416,CUST00535,2026-05-06,UPI,Delivered,1056141.8
ORD000417,CUST00290,2025-03-07,UPI,Returned,241703.6
ORD000418,CUST00822,2024-09-24,Net Banking,Delivered,453861.15
ORD000419,CUST00930,2025-05-19,Credit Card,Delivered,459959.0
ORD000420,CUST00893,2024-10-05,Credit Card,Delivered,212193.0
ORD000421,CUST00864,2025-08-02,Wallet,Delivered,249339.0
ORD000422,CUST00117,2025-03-19,Cash on Delivery,Delivered,991163.0
ORD000423,CUST00685,2025-07-23,UPI,Delivered,123326.5
ORD000424,CUST00540,2025-04-20,Credit Card,Delivered,440906.7
ORD000425,CUST00769,2025-10-28,Credit Card,Delivered,22685.4
ORD000426,CUST00862,2024-09-11,UPI,Delivered,305879.4
ORD000427,CUST00844,2025-06-21,UPI,Delivered,9677.0
ORD000428,CUST00006,2024-08-28,Credit Card,Delivered,131124.7
ORD000429,CUST00038,2024-08-19,Net Banking,Delivered,262616.0
ORD000430,CUST00925,2025-03-25,Credit Card,Delivered,336596.0
ORD000431,CUST00323,2026-06-19,UPI,Delivered,315045.1
ORD000432,CUST00123,2024-08-17,Cash on Delivery,Shipped,340379.0
ORD000433,CUST00631,2025-08-22,Credit Card,Delivered,223510.0
ORD000434,CUST00909,2026-04-30,UPI,Processing,891721.6
ORD000435,CUST00048,2025-11-14,UPI,Processing,183981.6
ORD000436,CUST00598,2024-08-13,Credit Card,Delivered,893045.0
ORD000437,CUST00224,2025-04-16,UPI,Delivered,101051.9
ORD000438,CUST00398,2025-03-04,Wallet,Delivered,386734.8
ORD000439,CUST00696,2025-10-16,Debit Card,Delivered,451261.25
ORD000440,CUST00042,2024-09-18,UPI,Delivered,80297.0
ORD000441,CUST00970,2025-01-24,Credit Card,Delivered,742698.0
ORD000442,CUST00659,2025-06-21,UPI,Delivered,190196.0
ORD000443,CUST00363,2025-06-25,Cash on Delivery,Delivered,345592.0
ORD000444,CUST00215,2025-03-03,Cash on Delivery,Delivered,31305.25
ORD000445,CUST00554,2025-02-02,Cash on Delivery,Delivered,485019.3
ORD000446,CUST00208,2025-07-09,Cash on Delivery,Delivered,243756.0
ORD000447,CUST00012,2025-01-02,UPI,Delivered,63706.8
ORD000448,CUST00524,2026-02-21,Credit Card,Delivered,287075.8
ORD000449,CUST00071,2025-04-18,UPI,Shipped,315128.0
ORD000450,CUST00667,2025-11-16,Credit Card,Delivered,32454.1
ORD000451,CUST00235,2024-12-21,UPI,Delivered,405474.8
ORD000452,CUST00570,2025-04-10,Net Banking,Delivered,401230.8
ORD000453,CUST00974,2026-02-27,Credit Card,Delivered,303187.35
ORD000454,CUST00519,2024-10-25,UPI,Delivered,252384.0
ORD000455,CUST00066,2025-02-24,Credit Card,Delivered,455914.45
ORD000456,CUST00450,2025-06-13,UPI,Shipped,206475.7
ORD000457,CUST00622,2026-05-17,UPI,Returned,172801.3
ORD000458,CUST00162,2025-08-22,UPI,Delivered,579902.8
ORD000459,CUST00877,2026-01-27,Net Banking,Delivered,6020.55
ORD000460,CUST00569,2026-02-05,UPI,Delivered,6968.0
ORD000461,CUST00100,2026-05-01,UPI,Delivered,321025.0
ORD000462,CUST00039,2026-01-27,UPI,Delivered,354254.4
ORD000463,CUST00285,2025-02-22,Cash on Delivery,Shipped,267275.55
ORD000464,CUST00696,2024-10-03,Credit Card,Cancelled,46576.0
ORD000465,CUST00257,2026-04-16,Cash on Delivery,Shipped,135560.0
ORD000466,CUST00380,2026-03-13,Cash on Delivery,Delivered,261287.4
ORD000467,CUST00304,2026-04-24,UPI,Delivered,40191.4
ORD000468,CUST00323,2025-07-01,Wallet,Delivered,60829.45
ORD000469,CUST00551,2024-10-08,Cash on Delivery,Delivered,365579.3
ORD000470,CUST00782,2025-04-10,UPI,Delivered,404762.95
ORD000471,CUST00846,2025-10-01,Credit Card,Delivered,491612.1
ORD000472,CUST00011,2025-02-26,Credit Card,Delivered,252598.8
ORD000473,CUST00473,2026-01-04,UPI,Delivered,438750.0
ORD000474,CUST00010,2026-03-25,Net Banking,Delivered,17157.0
ORD000475,CUST00462,2025-09-24,UPI,Delivered,254133.6
ORD000476,CUST00351,2025-06-29,UPI,Delivered,312955.5
ORD000477,CUST00423,2024-12-09,UPI,Delivered,387381.8
ORD000478,CUST00395,2025-01-25,Credit Card,Delivered,223219.7
ORD000479,CUST00010,2025-02-17,UPI,Delivered,123518.0
ORD000480,CUST00795,2026-04-27,UPI,Delivered,353907.6
ORD000481,CUST00367,2026-06-08,UPI,Delivered,123880.1
ORD000482,CUST00587,2025-10-19,Credit Card,Shipped,125437.45
ORD000483,CUST00671,2024-12-12,Debit Card,Delivered,180973.2
ORD000484,CUST00527,2024-08-05,UPI,Delivered,388157.5
ORD000485,CUST00736,2025-03-23,UPI,Returned,379205.3
ORD000486,CUST00653,2025-01-03,Credit Card,Delivered,117644.0
ORD000487,CUST00345,2025-07-22,UPI,Delivered,239476.2
ORD000488,CUST00814,2025-08-08,Credit Card,Delivered,573112.35
ORD000489,CUST00293,2025-08-27,UPI,Delivered,77420.0
ORD000490,CUST00553,2024-07-31,Net Banking,Delivered,86721.0
ORD000491,CUST00551,2024-12-27,UPI,Shipped,285119.5
ORD000492,CUST00824,2024-12-06,UPI,Processing,654472.2
ORD000493,CUST00219,2024-10-12,UPI,Delivered,350601.0
ORD000494,CUST00590,2025-08-23,Debit Card,Shipped,233475.8
ORD000495,CUST00799,2024-12-24,Credit Card,Delivered,138968.0
ORD000496,CUST00110,2025-05-31,Credit Card,Delivered,272482.1
ORD000497,CUST00721,2024-09-10,Credit Card,Delivered,70170.4
ORD000498,CUST00067,2026-05-17,UPI,Delivered,139987.3
ORD000499,CUST00673,2026-03-11,UPI,Delivered,324494.6
ORD000500,CUST00292,2024-08-30,UPI,Shipped,355953.0
ORD000501,CUST00398,2025-12-24,Cash on Delivery,Delivered,423237.0
ORD000502,CUST00574,2024-12-11,Credit Card,Delivered,199401.5
ORD000503,CUST00821,2025-01-10,Debit Card,Cancelled,163378.5
ORD000504,CUST00855,2026-04-10,Credit Card,Delivered,132267.6
ORD000505,CUST00513,2025-11-20,UPI,Delivered,698664.0
ORD000506,CUST00921,2025-08-16,Credit Card,Delivered,628179.0
ORD000507,CUST00930,2026-06-21,UPI,Delivered,501602.9
ORD000508,CUST00655,2025-10-17,Net Banking,Delivered,282578.6
ORD000509,CUST00680,2024-11-26,Credit Card,Delivered,65050.5
ORD000510,CUST00841,2025-06-04,UPI,Delivered,328725.1
ORD000511,CUST00762,2026-07-05,Credit Card,Delivered,59604.0
ORD000512,CUST00077,2024-08-06,UPI,Delivered,207364.8
ORD000513,CUST00640,2025-08-10,Debit Card,Delivered,359552.0
ORD000514,CUST00503,2025-07-11,Net Banking,Delivered,1786.0
ORD000515,CUST00149,2025-08-05,Debit Card,Delivered,334244.7
ORD000516,CUST00104,2026-07-09,Credit Card,Returned,109092.3
ORD000517,CUST00381,2026-05-29,Credit Card,Delivered,198956.0
ORD000518,CUST00786,2024-11-20,Wallet,Delivered,99672.8
ORD000519,CUST00127,2026-03-30,Credit Card,Delivered,168409.35
ORD000520,CUST00159,2026-06-17,Debit Card,Shipped,133609.4
ORD000521,CUST00327,2025-09-13,Debit Card,Shipped,534020.8
ORD000522,CUST00507,2024-08-30,UPI,Delivered,511340.6
ORD000523,CUST00476,2025-04-07,Wallet,Delivered,27499.2
ORD000524,CUST00774,2026-03-17,UPI,Processing,67444.0
ORD000525,CUST00676,2024-11-20,Wallet,Delivered,39023.1
ORD000526,CUST00411,2025-07-15,Debit Card,Delivered,210836.7
ORD000527,CUST00181,2025-09-02,Credit Card,Delivered,29790.4
ORD000528,CUST00896,2025-07-12,Credit Card,Processing,252319.45
ORD000529,CUST00880,2024-12-07,Debit Card,Delivered,436805.6
ORD000530,CUST00685,2024-07-15,Credit Card,Delivered,180529.2
ORD000531,CUST00069,2025-02-14,Cash on Delivery,Delivered,55078.0
ORD000532,CUST00102,2026-04-11,UPI,Delivered,54438.7
ORD000533,CUST00941,2025-09-11,UPI,Delivered,234925.5
ORD000534,CUST00077,2025-06-10,Wallet,Delivered,408016.1
ORD000535,CUST00957,2024-11-27,Cash on Delivery,Delivered,455702.6
ORD000536,CUST00098,2025-03-10,Debit Card,Delivered,427758.1
ORD000537,CUST00164,2025-12-21,Net Banking,Delivered,30844.8
ORD000538,CUST00554,2024-08-25,Credit Card,Delivered,143760.7
ORD000539,CUST00714,2025-03-08,UPI,Delivered,240370.2
ORD000540,CUST00424,2024-11-26,UPI,Delivered,651266.1
ORD000541,CUST00989,2024-10-10,Cash on Delivery,Delivered,283214.5
ORD000542,CUST00266,2025-06-18,UPI,Delivered,225330.0
ORD000543,CUST00807,2025-12-27,UPI,Delivered,359970.9
ORD000544,CUST00845,2025-03-02,Debit Card,Delivered,85130.0
ORD000545,CUST00508,2025-05-21,Wallet,Cancelled,211226.0
ORD000546,CUST00942,2025-03-18,UPI,Delivered,473864.6
ORD000547,CUST00387,2026-04-15,Cash on Delivery,Delivered,185787.0
ORD000548,CUST00915,2025-12-03,Debit Card,Delivered,147415.7
ORD000549,CUST00689,2024-12-20,UPI,Delivered,242476.2
ORD000550,CUST00665,2026-07-09,UPI,Delivered,509468.75
ORD000551,CUST00841,2025-03-19,Debit Card,Delivered,156632.2
ORD000552,CUST00901,2026-01-25,UPI,Shipped,151037.5
ORD000553,CUST00771,2024-12-30,UPI,Processing,287802.9
ORD000554,CUST00032,2025-07-17,Credit Card,Shipped,46445.2
ORD000555,CUST00802,2026-03-30,Cash on Delivery,Delivered,174484.0
ORD000556,CUST00713,2026-03-25,Net Banking,Delivered,284849.8
ORD000557,CUST00184,2026-03-09,UPI,Delivered,133372.0
ORD000558,CUST00476,2025-08-09,Cash on Delivery,Delivered,927145.0
ORD000559,CUST00725,2024-08-15,UPI,Delivered,338317.5
ORD000560,CUST00032,2024-09-24,Debit Card,Processing,282705.6
ORD000561,CUST00383,2025-08-09,UPI,Delivered,440157.9
ORD000562,CUST00874,2025-09-19,Debit Card,Delivered,482653.1
ORD000563,CUST00154,2026-05-09,Cash on Delivery,Delivered,328760.1
ORD000564,CUST00411,2024-09-29,Credit Card,Delivered,355711.45
ORD000565,CUST00505,2025-04-10,Net Banking,Delivered,539075.2
ORD000566,CUST00064,2025-06-02,Debit Card,Delivered,349309.2
ORD000567,CUST00165,2025-12-22,Debit Card,Delivered,61929.0
ORD000568,CUST00925,2025-07-14,UPI,Delivered,130115.1
ORD000569,CUST00710,2024-12-01,Debit Card,Delivered,108795.6
ORD000570,CUST00106,2025-02-20,Debit Card,Delivered,314758.5
ORD000571,CUST00733,2025-02-09,Credit Card,Delivered,401691.2
ORD000572,CUST00841,2026-05-14,UPI,Delivered,313455.8
ORD000573,CUST00059,2025-04-30,UPI,Returned,63644.0
ORD000574,CUST00248,2025-07-28,Credit Card,Processing,424759.3
ORD000575,CUST00833,2024-09-14,UPI,Delivered,610968.55
ORD000576,CUST00478,2026-01-30,Credit Card,Delivered,127614.0
ORD000577,CUST00094,2025-07-15,UPI,Delivered,213455.9
ORD000578,CUST00535,2025-06-16,Credit Card,Delivered,116440.0
ORD000579,CUST00727,2026-02-04,UPI,Delivered,402688.3
ORD000580,CUST00055,2025-04-28,Debit Card,Delivered,61878.3
ORD000581,CUST00195,2026-07-03,UPI,Delivered,36231.3
ORD000582,CUST00642,2024-11-11,Cash on Delivery,Shipped,63674.7
ORD000583,CUST00757,2025-10-11,Net Banking,Delivered,270900.8
ORD000584,CUST00192,2026-03-28,Debit Card,Processing,726698.6
ORD000585,CUST00211,2025-05-12,UPI,Delivered,352652.6
ORD000586,CUST00836,2025-10-08,Wallet,Delivered,368278.95
ORD000587,CUST00744,2026-07-02,Credit Card,Returned,282015.2
ORD000588,CUST00785,2024-08-27,UPI,Delivered,150838.0
ORD000589,CUST00950,2025-03-06,Cash on Delivery,Delivered,323204.7
ORD000590,CUST00101,2024-12-29,Net Banking,Shipped,457534.6
ORD000591,CUST00750,2024-12-18,Net Banking,Delivered,1476.0
ORD000592,CUST00166,2026-03-31,Credit Card,Delivered,244739.0
ORD000593,CUST00879,2025-05-11,Credit Card,Delivered,550330.2
ORD000594,CUST00971,2024-10-22,UPI,Processing,75601.0
ORD000595,CUST00245,2025-10-07,UPI,Shipped,90892.2
ORD000596,CUST00092,2025-10-20,Cash on Delivery,Delivered,190912.8
ORD000597,CUST00549,2025-09-28,Credit Card,Delivered,569278.25
ORD000598,CUST00513,2025-01-23,Cash on Delivery,Delivered,16889.6
ORD000599,CUST00190,2026-05-29,Debit Card,Delivered,200892.55
ORD000600,CUST00865,2025-04-26,Credit Card,Shipped,296148.8
ORD000601,CUST00079,2025-11-08,Credit Card,Delivered,381623.4
ORD000602,CUST00895,2026-03-16,UPI,Delivered,365844.3
ORD000603,CUST00008,2025-06-06,Credit Card,Processing,453301.5
ORD000604,CUST00673,2025-01-27,Debit Card,Delivered,727770.0
ORD000605,CUST00128,2026-06-11,UPI,Delivered,546347.9
ORD000606,CUST00627,2025-03-30,UPI,Delivered,525235.4
ORD000607,CUST00324,2024-08-17,UPI,Delivered,86080.0
ORD000608,CUST00836,2025-10-24,Debit Card,Delivered,265480.25
ORD000609,CUST00406,2025-10-07,UPI,Shipped,32383.25
ORD000610,CUST00777,2025-09-27,Wallet,Delivered,361957.0
ORD000611,CUST00814,2025-10-06,UPI,Delivered,82836.0
ORD000612,CUST00543,2026-03-13,UPI,Delivered,302823.35
ORD000613,CUST00898,2024-07-30,Debit Card,Cancelled,493337.35
ORD000614,CUST00613,2025-12-25,UPI,Shipped,202029.0
ORD000615,CUST00011,2024-08-05,Credit Card,Processing,161883.1
ORD000616,CUST00084,2024-10-03,UPI,Delivered,91836.0
ORD000617,CUST00589,2024-08-14,Wallet,Shipped,531051.0
ORD000618,CUST00452,2025-08-25,UPI,Shipped,711560.2
ORD000619,CUST00890,2025-10-13,UPI,Returned,303825.0
ORD000620,CUST00181,2025-09-11,UPI,Processing,449370.45
ORD000621,CUST00872,2025-03-29,Wallet,Shipped,202376.6
ORD000622,CUST00369,2025-07-15,Net Banking,Cancelled,212954.4
ORD000623,CUST00266,2024-12-31,Credit Card,Delivered,317112.0
ORD000624,CUST00906,2025-09-29,Credit Card,Delivered,88558.05
ORD000625,CUST00377,2024-07-21,UPI,Delivered,311666.4
ORD000626,CUST00364,2025-08-24,UPI,Delivered,302326.1
ORD000627,CUST00102,2026-06-11,Cash on Delivery,Delivered,459615.25
ORD000628,CUST00639,2025-01-05,UPI,Delivered,812773.45
ORD000629,CUST00061,2026-04-15,Debit Card,Processing,66168.0
ORD000630,CUST00047,2026-07-01,Cash on Delivery,Delivered,537615.35
ORD000631,CUST00626,2025-12-21,UPI,Delivered,192861.6
ORD000632,CUST00886,2026-01-09,Credit Card,Delivered,75480.4
ORD000633,CUST00868,2025-03-29,Cash on Delivery,Delivered,257420.4
ORD000634,CUST00118,2024-11-12,UPI,Delivered,84240.2
ORD000635,CUST00940,2024-09-19,Credit Card,Delivered,5491.0
ORD000636,CUST00396,2026-01-06,Net Banking,Delivered,374453.85
ORD000637,CUST00933,2024-09-12,Wallet,Delivered,649015.3
ORD000638,CUST00846,2025-08-31,Cash on Delivery,Delivered,579034.6
ORD000639,CUST00475,2025-10-12,Credit Card,Delivered,492736.8
ORD000640,CUST00133,2025-05-22,Net Banking,Delivered,249238.7
ORD000641,CUST00501,2025-12-05,Cash on Delivery,Returned,344145.0
ORD000642,CUST00922,2025-08-17,Credit Card,Delivered,346980.0
ORD000643,CUST00430,2025-02-18,UPI,Delivered,244851.0
ORD000644,CUST00898,2026-06-10,Credit Card,Delivered,195363.0
ORD000645,CUST00537,2025-02-16,UPI,Delivered,167140.6
ORD000646,CUST00640,2024-11-17,Credit Card,Delivered,272302.6
ORD000647,CUST00098,2025-11-25,UPI,Delivered,129244.0
ORD000648,CUST00407,2025-02-21,UPI,Delivered,165184.1
ORD000649,CUST00263,2025-05-06,Debit Card,Delivered,397728.45
ORD000650,CUST00876,2025-02-08,UPI,Delivered,96915.1
ORD000651,CUST00921,2026-01-30,Credit Card,Delivered,904754.3
ORD000652,CUST00951,2026-07-06,UPI,Shipped,477567.0
ORD000653,CUST00396,2025-08-11,UPI,Delivered,136841.4
ORD000654,CUST00926,2026-03-03,UPI,Delivered,13017.6
ORD000655,CUST00397,2025-08-13,Credit Card,Delivered,852411.2
ORD000656,CUST00822,2025-02-24,UPI,Delivered,133666.0
ORD000657,CUST00579,2025-10-31,UPI,Delivered,127708.0
ORD000658,CUST00875,2026-02-11,Credit Card,Delivered,453798.9
ORD000659,CUST00396,2026-07-07,Credit Card,Shipped,175290.6
ORD000660,CUST00106,2026-06-07,UPI,Delivered,804667.65
ORD000661,CUST00498,2026-04-20,Debit Card,Delivered,181541.15
ORD000662,CUST00933,2025-12-10,UPI,Shipped,298462.8
ORD000663,CUST00033,2025-10-28,Credit Card,Delivered,278170.3
ORD000664,CUST00312,2026-01-21,UPI,Delivered,325627.2
ORD000665,CUST00396,2025-06-28,Cash on Delivery,Delivered,456761.0
ORD000666,CUST00277,2025-10-03,Cash on Delivery,Delivered,383424.75
ORD000667,CUST00874,2025-04-21,UPI,Delivered,55323.0
ORD000668,CUST00380,2025-06-13,Debit Card,Delivered,447751.0
ORD000669,CUST00399,2024-11-17,Cash on Delivery,Delivered,192736.8
ORD000670,CUST00233,2025-09-16,Debit Card,Delivered,240332.4
ORD000671,CUST00889,2026-06-15,UPI,Delivered,196927.4
ORD000672,CUST00480,2026-05-20,UPI,Delivered,269670.6
ORD000673,CUST00228,2025-04-22,Debit Card,Delivered,107484.8
ORD000674,CUST00124,2026-04-08,UPI,Shipped,156968.0
ORD000675,CUST00245,2026-03-02,Credit Card,Shipped,302618.7
ORD000676,CUST00660,2026-05-30,Debit Card,Delivered,401841.6
ORD000677,CUST00658,2025-07-23,UPI,Delivered,331090.2
ORD000678,CUST00633,2025-03-20,UPI,Delivered,343902.1
ORD000679,CUST00325,2025-11-13,Cash on Delivery,Delivered,279917.3
ORD000680,CUST00702,2026-01-10,UPI,Delivered,158941.05
ORD000681,CUST00359,2025-09-24,Credit Card,Delivered,131825.6
ORD000682,CUST00431,2025-04-04,UPI,Delivered,415282.8
ORD000683,CUST00311,2026-02-13,UPI,Delivered,64242.15
ORD000684,CUST00973,2025-08-15,UPI,Delivered,42449.8
ORD000685,CUST00492,2024-10-14,Cash on Delivery,Delivered,77896.25
ORD000686,CUST00491,2025-08-14,Net Banking,Delivered,61743.0
ORD000687,CUST00029,2026-02-04,Debit Card,Delivered,200378.2
ORD000688,CUST00614,2024-10-02,Credit Card,Delivered,104630.2
ORD000689,CUST00102,2026-04-23,UPI,Delivered,338674.2
ORD000690,CUST00425,2025-10-11,Credit Card,Delivered,41083.2
ORD000691,CUST00992,2024-08-16,Cash on Delivery,Returned,56619.0
ORD000692,CUST00606,2024-11-24,Wallet,Delivered,179941.2
ORD000693,CUST00335,2024-10-27,Net Banking,Delivered,348064.0
ORD000694,CUST00806,2026-07-09,Net Banking,Delivered,176731.3
ORD000695,CUST00531,2025-06-15,UPI,Delivered,241350.4
ORD000696,CUST00889,2026-02-06,Debit Card,Delivered,254220.0
ORD000697,CUST00834,2025-10-04,UPI,Delivered,587487.6
ORD000698,CUST00977,2025-07-02,Credit Card,Delivered,240698.6
ORD000699,CUST00147,2026-01-26,Debit Card,Processing,6213.0
ORD000700,CUST00547,2025-08-30,Cash on Delivery,Delivered,170671.25
ORD000701,CUST00014,2025-10-24,UPI,Delivered,59093.7
ORD000702,CUST00731,2025-12-02,Credit Card,Delivered,44064.0
ORD000703,CUST00793,2026-06-04,Debit Card,Delivered,257606.8
ORD000704,CUST00235,2025-12-04,UPI,Delivered,226908.05
ORD000705,CUST00702,2026-04-25,Debit Card,Delivered,812001.5
ORD000706,CUST00355,2025-11-10,Cash on Delivery,Delivered,118895.6
ORD000707,CUST00391,2026-04-20,Cash on Delivery,Delivered,114780.45
ORD000708,CUST00129,2024-09-03,UPI,Delivered,120016.0
ORD000709,CUST00203,2026-04-05,UPI,Delivered,68036.0
ORD000710,CUST00048,2024-10-22,Net Banking,Delivered,76627.05
ORD000711,CUST00528,2025-02-25,Wallet,Delivered,80873.5
ORD000712,CUST00033,2025-08-22,UPI,Delivered,537812.1
ORD000713,CUST00165,2025-08-31,UPI,Shipped,404477.1
ORD000714,CUST00653,2024-11-30,UPI,Returned,206113.6
ORD000715,CUST00890,2025-11-16,Debit Card,Delivered,852377.9
ORD000716,CUST00118,2025-10-23,Credit Card,Delivered,70852.0
ORD000717,CUST00614,2026-06-12,Credit Card,Delivered,189468.7
ORD000718,CUST00516,2026-05-06,Debit Card,Delivered,327420.4
ORD000719,CUST00776,2025-06-23,Net Banking,Delivered,84969.9
ORD000720,CUST00708,2026-06-06,UPI,Cancelled,389286.35
ORD000721,CUST00492,2024-09-09,Wallet,Shipped,19308.0
ORD000722,CUST00343,2025-07-01,Cash on Delivery,Delivered,309888.0
ORD000723,CUST00461,2024-07-19,Cash on Delivery,Delivered,511354.85
ORD000724,CUST00366,2026-06-27,Credit Card,Delivered,554590.0
ORD000725,CUST00306,2025-03-19,Cash on Delivery,Delivered,111325.6
ORD000726,CUST00694,2026-02-11,UPI,Delivered,97928.5
ORD000727,CUST00712,2025-10-01,Debit Card,Delivered,90631.8
ORD000728,CUST00898,2025-08-22,Cash on Delivery,Delivered,391425.5
ORD000729,CUST00407,2025-02-25,UPI,Delivered,339030.7
ORD000730,CUST00804,2026-06-19,Net Banking,Shipped,477845.7
ORD000731,CUST00421,2025-01-28,Cash on Delivery,Delivered,452078.7
ORD000732,CUST00789,2026-06-26,Credit Card,Delivered,161414.3
ORD000733,CUST00091,2025-03-20,Net Banking,Delivered,639925.2
ORD000734,CUST00727,2026-03-29,Credit Card,Delivered,39693.6
ORD000735,CUST00790,2024-09-22,Debit Card,Delivered,108109.3
ORD000736,CUST00471,2026-03-13,Debit Card,Delivered,136592.6
ORD000737,CUST00141,2025-01-30,Debit Card,Delivered,29678.0
ORD000738,CUST00085,2026-03-17,UPI,Delivered,198935.6
ORD000739,CUST00595,2026-06-27,UPI,Delivered,543883.4
ORD000740,CUST00858,2024-12-15,Debit Card,Delivered,1656.8
ORD000741,CUST00012,2025-06-03,Wallet,Delivered,237099.0
ORD000742,CUST00388,2025-07-28,Debit Card,Delivered,224569.1
ORD000743,CUST00930,2026-02-18,Credit Card,Delivered,331858.4
ORD000744,CUST00662,2026-05-17,Credit Card,Delivered,18653.4
ORD000745,CUST00222,2024-11-09,UPI,Delivered,384670.2
ORD000746,CUST00614,2025-08-18,UPI,Delivered,109699.2
ORD000747,CUST00228,2025-05-07,UPI,Delivered,5852.0
ORD000748,CUST00371,2025-08-18,UPI,Delivered,387637.65
ORD000749,CUST00438,2024-09-27,UPI,Delivered,8216.0
ORD000750,CUST00364,2024-09-10,UPI,Delivered,704614.2
ORD000751,CUST00017,2024-11-26,UPI,Delivered,150978.0
ORD000752,CUST00537,2026-01-22,Cash on Delivery,Delivered,454065.65
ORD000753,CUST00207,2024-12-24,Net Banking,Delivered,86114.0
ORD000754,CUST00457,2025-11-15,UPI,Delivered,59422.0
ORD000755,CUST00280,2024-07-31,Credit Card,Delivered,824839.6
ORD000756,CUST00644,2024-12-18,UPI,Delivered,595624.0
ORD000757,CUST00943,2025-08-22,Credit Card,Delivered,247844.2
ORD000758,CUST00173,2025-08-02,Net Banking,Shipped,55450.9
ORD000759,CUST00977,2025-03-30,UPI,Delivered,527826.0
ORD000760,CUST00672,2026-02-12,Net Banking,Delivered,302252.0
ORD000761,CUST00741,2025-06-10,Credit Card,Returned,311782.5
ORD000762,CUST00639,2026-04-28,UPI,Delivered,225984.0
ORD000763,CUST00017,2025-08-28,Debit Card,Delivered,476743.4
ORD000764,CUST00621,2024-10-04,UPI,Delivered,316291.2
ORD000765,CUST00678,2026-03-02,UPI,Delivered,85412.2
